country_name,year,wealth_quintile_label,mean_value,se_value,lower_ci,upper_ci,n,variable,variable_label,scale_labels,category
Suriname,2006,Fourth,3.696048632,0.05339022214,3.591403797,3.800693468,329,edlevelmom_recoded,Highest level of school attended by mother/caretaker,"Less than primary = 1, Primary = 2, Lower secondary = 3, Secondary = 4, Higher Education/University = 5",Parental & Household Background
Suriname,2006,Richest,4.025889968,0.04370527299,3.940227633,4.111552303,309,edlevelmom_recoded,Highest level of school attended by mother/caretaker,"Less than primary = 1, Primary = 2, Lower secondary = 3, Secondary = 4, Higher Education/University = 5",Parental & Household Background
Suriname,2010,Poorest,1.932758621,0.02443827875,1.884859594,1.980657647,1740,edlevelmom_recoded,Highest level of school attended by mother/caretaker,"Less than primary = 1, Primary = 2, Lower secondary = 3, Secondary = 4, Higher Education/University = 5",Parental & Household Background
Suriname,2010,Second,3.016245487,0.04595001058,2.926183467,3.106307508,554,edlevelmom_recoded,Highest level of school attended by mother/caretaker,"Less than primary = 1, Primary = 2, Lower secondary = 3, Secondary = 4, Higher Education/University = 5",Parental & Household Background
Suriname,2010,Middle,3.448979592,0.04688893707,3.357077275,3.540881908,392,edlevelmom_recoded,Highest level of school attended by mother/caretaker,"Less than primary = 1, Primary = 2, Lower secondary = 3, Secondary = 4, Higher Education/University = 5",Parental & Household Background
Suriname,2010,Fourth,3.706790123,0.04114250767,3.626150808,3.787429438,324,edlevelmom_recoded,Highest level of school attended by mother/caretaker,"Less than primary = 1, Primary = 2, Lower secondary = 3, Secondary = 4, Higher Education/University = 5",Parental & Household Background
Suriname,2010,Richest,3.82,0.03693041323,3.74761639,3.89238361,250,edlevelmom_recoded,Highest level of school attended by mother/caretaker,"Less than primary = 1, Primary = 2, Lower secondary = 3, Secondary = 4, Higher Education/University = 5",Parental & Household Background
Suriname,2018,Poorest,2.446413502,0.0250277423,2.397359127,2.495467877,1185,edlevelmom_recoded,Highest level of school attended by mother/caretaker,"Less than primary = 1, Primary = 2, Lower secondary = 3, Secondary = 4, Higher Education/University = 5",Parental & Household Background
Suriname,2018,Second,2.99465812,0.02642210309,2.942870798,3.046445442,936,edlevelmom_recoded,Highest level of school attended by mother/caretaker,"Less than primary = 1, Primary = 2, Lower secondary = 3, Secondary = 4, Higher Education/University = 5",Parental & Household Background
Suriname,2018,Middle,3.35538262,0.03164820549,3.293352137,3.417413103,771,edlevelmom_recoded,Highest level of school attended by mother/caretaker,"Less than primary = 1, Primary = 2, Lower secondary = 3, Secondary = 4, Higher Education/University = 5",Parental & Household Background
Suriname,2018,Fourth,3.676753783,0.03352010962,3.611054368,3.742453198,727,edlevelmom_recoded,Highest level of school attended by mother/caretaker,"Less than primary = 1, Primary = 2, Lower secondary = 3, Secondary = 4, Higher Education/University = 5",Parental & Household Background
Suriname,2018,Richest,4.035514019,0.0396140342,3.957870512,4.113157526,535,edlevelmom_recoded,Highest level of school attended by mother/caretaker,"Less than primary = 1, Primary = 2, Lower secondary = 3, Secondary = 4, Higher Education/University = 5",Parental & Household Background
Trinidad and Tobago,2006,Poorest,2.666666667,0.03545136505,2.597181991,2.736151342,258,edlevelmom_recoded,Highest level of school attended by mother/caretaker,"Less than primary = 1, Primary = 2, Lower secondary = 3, Secondary = 4, Higher Education/University = 5",Parental & Household Background
Trinidad and Tobago,2006,Second,2.913636364,0.03902056671,2.837156053,2.990116674,220,edlevelmom_recoded,Highest level of school attended by mother/caretaker,"Less than primary = 1, Primary = 2, Lower secondary = 3, Secondary = 4, Higher Education/University = 5",Parental & Household Background
Trinidad and Tobago,2006,Middle,3.094262295,0.0416453026,3.012637502,3.175887088,244,edlevelmom_recoded,Highest level of school attended by mother/caretaker,"Less than primary = 1, Primary = 2, Lower secondary = 3, Secondary = 4, Higher Education/University = 5",Parental & Household Background
Trinidad and Tobago,2006,Fourth,3.307317073,0.05819684608,3.193251255,3.421382891,205,edlevelmom_recoded,Highest level of school attended by mother/caretaker,"Less than primary = 1, Primary = 2, Lower secondary = 3, Secondary = 4, Higher Education/University = 5",Parental & Household Background
Trinidad and Tobago,2006,Richest,3.868852459,0.06774464574,3.736072953,4.001631965,183,edlevelmom_recoded,Highest level of school attended by mother/caretaker,"Less than primary = 1, Primary = 2, Lower secondary = 3, Secondary = 4, Higher Education/University = 5",Parental & Household Background
Trinidad and Tobago,2011,Poorest,3.492795389,0.04731043008,3.400066946,3.585523832,347,edlevelmom_recoded,Highest level of school attended by mother/caretaker,"Less than primary = 1, Primary = 2, Lower secondary = 3, Secondary = 4, Higher Education/University = 5",Parental & Household Background
Trinidad and Tobago,2011,Second,3.6015625,0.0500244081,3.50351466,3.69961034,256,edlevelmom_recoded,Highest level of school attended by mother/caretaker,"Less than primary = 1, Primary = 2, Lower secondary = 3, Secondary = 4, Higher Education/University = 5",Parental & Household Background
Trinidad and Tobago,2011,Middle,3.766037736,0.03956133459,3.68849752,3.843577952,265,edlevelmom_recoded,Highest level of school attended by mother/caretaker,"Less than primary = 1, Primary = 2, Lower secondary = 3, Secondary = 4, Higher Education/University = 5",Parental & Household Background
Trinidad and Tobago,2011,Fourth,3.8125,0.04218159135,3.729824081,3.895175919,192,edlevelmom_recoded,Highest level of school attended by mother/caretaker,"Less than primary = 1, Primary = 2, Lower secondary = 3, Secondary = 4, Higher Education/University = 5",Parental & Household Background
Trinidad and Tobago,2011,Richest,3.963768116,0.02603901468,3.912731647,4.014804585,138,edlevelmom_recoded,Highest level of school attended by mother/caretaker,"Less than primary = 1, Primary = 2, Lower secondary = 3, Secondary = 4, Higher Education/University = 5",Parental & Household Background
Trinidad and Tobago,2022,Poorest,3.733966746,0.03836114143,3.658778909,3.809154583,421,edlevelmom_recoded,Highest level of school attended by mother/caretaker,"Less than primary = 1, Primary = 2, Lower secondary = 3, Secondary = 4, Higher Education/University = 5",Parental & Household Background
Trinidad and Tobago,2022,Second,3.95890411,0.03684693386,3.886684119,4.0311241,365,edlevelmom_recoded,Highest level of school attended by mother/caretaker,"Less than primary = 1, Primary = 2, Lower secondary = 3, Secondary = 4, Higher Education/University = 5",Parental & Household Background
Trinidad and Tobago,2022,Middle,4.132930514,0.03478278517,4.064756255,4.201104773,331,edlevelmom_recoded,Highest level of school attended by mother/caretaker,"Less than primary = 1, Primary = 2, Lower secondary = 3, Secondary = 4, Higher Education/University = 5",Parental & Household Background
Trinidad and Tobago,2022,Fourth,4.337979094,0.03494174803,4.269493268,4.40646492,287,edlevelmom_recoded,Highest level of school attended by mother/caretaker,"Less than primary = 1, Primary = 2, Lower secondary = 3, Secondary = 4, Higher Education/University = 5",Parental & Household Background
Trinidad and Tobago,2022,Richest,4.436681223,0.03510168376,4.367881923,4.505480523,229,edlevelmom_recoded,Highest level of school attended by mother/caretaker,"Less than primary = 1, Primary = 2, Lower secondary = 3, Secondary = 4, Higher Education/University = 5",Parental & Household Background
Uruguay,2012,Poorest,3.134653465,0.04453664058,3.04736165,3.221945281,505,edlevelmom_recoded,Highest level of school attended by mother/caretaker,"Less than primary = 1, Primary = 2, Lower secondary = 3, Secondary = 4, Higher Education/University = 5",Parental & Household Background
Uruguay,2012,Second,3.609489051,0.05313811098,3.505338354,3.713639749,274,edlevelmom_recoded,Highest level of school attended by mother/caretaker,"Less than primary = 1, Primary = 2, Lower secondary = 3, Secondary = 4, Higher Education/University = 5",Parental & Household Background
Uruguay,2012,Middle,3.809716599,0.05413312586,3.703615673,3.915817526,247,edlevelmom_recoded,Highest level of school attended by mother/caretaker,"Less than primary = 1, Primary = 2, Lower secondary = 3, Secondary = 4, Higher Education/University = 5",Parental & Household Background
Uruguay,2012,Fourth,4.141025641,0.04775625793,4.047423375,4.234627907,234,edlevelmom_recoded,Highest level of school attended by mother/caretaker,"Less than primary = 1, Primary = 2, Lower secondary = 3, Secondary = 4, Higher Education/University = 5",Parental & Household Background
Uruguay,2012,Richest,4.670623145,0.02948488109,4.612832778,4.728413512,337,edlevelmom_recoded,Highest level of school attended by mother/caretaker,"Less than primary = 1, Primary = 2, Lower secondary = 3, Secondary = 4, Higher Education/University = 5",Parental & Household Background
Argentina,2011,Poorest,0.9750113585,0.00332785826,0.9684887563,0.9815339607,2201,birthcert_recoded,Birth certificate available,"No = 0, Yes = 1",Child Identification & Registration
Argentina,2011,Second,0.9772079772,0.003563445677,0.9702236237,0.9841923307,1755,birthcert_recoded,Birth certificate available,"No = 0, Yes = 1",Child Identification & Registration
Argentina,2011,Middle,0.9810314167,0.00332223325,0.9745198395,0.9875429939,1687,birthcert_recoded,Birth certificate available,"No = 0, Yes = 1",Child Identification & Registration
Argentina,2011,Fourth,0.9881546135,0.00270221754,0.9828582671,0.9934509598,1604,birthcert_recoded,Birth certificate available,"No = 0, Yes = 1",Child Identification & Registration
Argentina,2011,Richest,0.9851752022,0.00313819951,0.9790243311,0.9913260732,1484,birthcert_recoded,Birth certificate available,"No = 0, Yes = 1",Child Identification & Registration
Argentina,2019,Poorest,0.9839381321,0.00306709537,0.9779266251,0.989949639,1681,birthcert_recoded,Birth certificate available,"No = 0, Yes = 1",Child Identification & Registration
Argentina,2019,Second,0.9905660377,0.00271153996,0.9852514194,0.9958806561,1272,birthcert_recoded,Birth certificate available,"No = 0, Yes = 1",Child Identification & Registration
Argentina,2019,Middle,0.9878640777,0.003115670426,0.9817573636,0.9939707917,1236,birthcert_recoded,Birth certificate available,"No = 0, Yes = 1",Child Identification & Registration
Argentina,2019,Fourth,0.9910625621,0.002967276823,0.9852466995,0.9968784246,1007,birthcert_recoded,Birth certificate available,"No = 0, Yes = 1",Child Identification & Registration
Argentina,2019,Richest,0.9936575053,0.002582453506,0.9885958964,0.9987191142,946,birthcert_recoded,Birth certificate available,"No = 0, Yes = 1",Child Identification & Registration
Barbados,2012,Poorest,0.9456521739,0.02376490623,0.8990729577,0.9922313901,92,birthcert_recoded,Birth certificate available,"No = 0, Yes = 1",Child Identification & Registration
Barbados,2012,Second,1,0,1,1,91,birthcert_recoded,Birth certificate available,"No = 0, Yes = 1",Child Identification & Registration
Barbados,2012,Middle,0.9901960784,0.009803921569,0.9709803922,1.009411765,102,birthcert_recoded,Birth certificate available,"No = 0, Yes = 1",Child Identification & Registration
Barbados,2012,Fourth,0.9807692308,0.01353203561,0.954246441,1.007292021,104,birthcert_recoded,Birth certificate available,"No = 0, Yes = 1",Child Identification & Registration
Barbados,2012,Richest,0.9864864865,0.01351351351,0.96,1.012972973,74,birthcert_recoded,Birth certificate available,"No = 0, Yes = 1",Child Identification & Registration
Belize,2006,Poorest,0.8737864078,0.02319416678,0.8283258409,0.9192469747,206,birthcert_recoded,Birth certificate available,"No = 0, Yes = 1",Child Identification & Registration
Belize,2006,Second,0.8806818182,0.02450438483,0.8326532239,0.9287104125,176,birthcert_recoded,Birth certificate available,"No = 0, Yes = 1",Child Identification & Registration
Belize,2006,Middle,0.9161290323,0.02233694577,0.8723486186,0.959909446,155,birthcert_recoded,Birth certificate available,"No = 0, Yes = 1",Child Identification & Registration
Belize,2006,Fourth,0.8716216216,0.02758997283,0.8175452749,0.9256979684,148,birthcert_recoded,Birth certificate available,"No = 0, Yes = 1",Child Identification & Registration
